date,temp_max_c,temp_min_c,temp_mean_c,rainfall_mm,humidity_max_pct,humidity_min_pct,wind_speed_max_kmh,evapotranspiration_mm
2023-07-12,28.5,23.4,25.1,2.8,89,53,27.1,4.57
2023-07-13,28.6,22.3,24.8,1.9,91,50,28.0,4.6
2023-07-14,28.6,22.9,25.3,1.3,86,46,25.5,5.15
2023-07-15,27.4,22.8,24.7,1.4,88,63,21.9,4.21
2023-07-16,27.6,21.9,24.4,2.7,92,64,19.9,3.99
2023-07-17,27.4,23.1,24.9,1.9,86,61,28.3,4.31
2023-07-18,27.4,22.0,24.5,2.4,93,65,23.3,3.69
2023-07-19,27.2,21.9,24.2,4.7,93,64,18.9,3.29
2023-07-20,28.5,22.4,25.0,0.7,91,61,20.1,4.28
2023-07-21,28.8,23.4,25.5,1.4,92,63,26.9,4.3
2023-07-22,27.5,23.5,25.1,4.0,88,64,22.5,3.95
2023-07-23,26.8,22.2,24.0,4.7,92,68,19.5,2.86
2023-07-24,28.2,23.0,25.0,1.5,90,63,22.7,4.17
2023-07-25,28.0,22.8,25.0,2.5,92,62,23.7,3.99
2023-07-26,26.9,22.6,24.6,2.0,89,66,26.3,4.05
2023-07-27,26.8,23.3,24.6,2.1,86,65,25.0,3.91
2023-07-28,27.5,22.6,24.8,1.1,87,64,22.1,3.97
2023-07-29,28.3,21.4,24.6,0.7,93,61,17.9,3.97
2023-07-30,27.9,21.3,24.6,0.3,94,59,16.6,4.11
2023-07-31,28.9,20.8,24.5,0.2,93,49,21.6,4.71
2023-08-01,27.3,22.2,24.2,5.7,93,67,20.8,3.43
2023-08-02,27.2,22.6,24.6,3.8,91,65,27.0,3.92
2023-08-03,28.4,21.6,24.5,5.0,93,48,27.9,4.49
2023-08-04,28.2,22.1,24.8,3.0,90,61,24.3,4.19
2023-08-05,26.7,22.1,24.4,4.1,90,70,20.5,3.59
2023-08-06,27.6,22.3,24.6,3.5,91,64,20.0,3.77
2023-08-07,27.3,22.3,24.3,1.7,88,63,20.2,3.74
2023-08-08,28.0,22.2,24.6,1.8,92,61,25.3,4.23
2023-08-09,28.1,23.2,25.2,0.6,85,58,26.1,4.58
2023-08-10,28.5,23.3,25.2,1.6,86,52,23.3,4.59
2023-08-11,28.4,22.4,25.0,0.3,92,51,23.7,4.7
2023-08-12,28.3,21.7,24.7,1.6,92,56,21.4,4.33
2023-08-13,28.4,20.9,24.7,1.0,94,61,17.5,4.16
2023-08-14,28.7,22.7,25.2,1.1,90,64,17.0,3.83
2023-08-15,29.0,23.4,25.6,1.1,90,59,19.0,4.16
2023-08-16,29.3,21.5,25.2,0.8,95,57,17.8,4.36
2023-08-17,28.2,22.2,24.8,4.5,94,61,21.1,4.22
2023-08-18,29.3,21.6,25.0,0.6,93,55,19.1,4.7
2023-08-19,29.7,20.6,24.9,1.4,94,50,17.7,4.68
2023-08-20,30.8,20.5,25.2,0.1,94,49,18.5,4.65
2023-08-21,30.3,21.5,25.6,1.5,96,56,13.0,4.39
2023-08-22,31.2,21.5,25.9,0.2,97,46,16.7,5.07
2023-08-23,30.3,21.1,25.5,0.5,91,47,17.2,5.04
2023-08-24,29.7,21.2,25.3,1.4,93,53,14.3,4.68
2023-08-25,29.9,22.4,25.7,1.9,90,51,19.7,4.47
2023-08-26,29.5,21.9,25.3,2.7,91,52,14.9,4.44
2023-08-27,30.2,21.3,25.3,2.2,94,57,20.6,4.51
2023-08-28,29.5,23.2,25.5,2.7,92,54,24.4,3.69
2023-08-29,28.9,23.3,25.6,1.8,85,52,33.2,5.24
2023-08-30,27.9,20.9,24.7,8.1,97,62,27.6,4.44
2023-08-31,29.1,21.6,25.0,1.1,94,55,20.5,4.4
2023-09-01,29.9,22.0,25.4,0.9,92,55,17.0,4.8
2023-09-02,29.6,21.8,25.2,1.2,93,52,13.7,4.6
2023-09-03,29.8,20.8,25.1,0.9,95,52,20.1,4.78
2023-09-04,29.5,22.4,25.7,0.6,88,52,19.0,4.81
2023-09-05,31.0,21.8,25.9,0.0,90,42,18.4,5.31
2023-09-06,30.7,22.6,26.0,2.4,90,54,16.6,4.69
2023-09-07,31.1,22.0,26.1,0.2,94,50,17.9,5.13
2023-09-08,30.5,22.5,26.2,0.6,88,48,19.5,5.17
2023-09-09,30.7,21.9,26.3,0.2,95,47,17.4,5.4
2023-09-10,30.4,22.0,25.8,0.7,94,55,20.9,4.82
2023-09-11,31.3,22.0,26.4,1.0,95,45,18.4,5.13
2023-09-12,29.6,22.0,25.8,4.8,95,62,16.1,4.54
2023-09-13,30.6,23.8,26.5,0.1,86,51,25.1,5.44
2023-09-14,30.2,23.3,26.2,1.2,89,51,26.4,5.4
2023-09-15,30.6,22.6,25.9,2.9,91,47,21.2,5.38
2023-09-16,31.4,22.5,26.4,0.6,92,43,20.6,5.47
2023-09-17,30.5,21.7,25.9,2.9,94,47,17.2,4.77
2023-09-18,31.3,22.2,26.0,0.6,93,50,20.1,5.17
2023-09-19,30.4,23.9,26.7,0.9,85,52,16.5,5.25
2023-09-20,31.4,21.8,26.3,0.4,93,45,19.7,5.54
2023-09-21,30.3,23.5,26.1,4.8,89,57,16.3,4.24
2023-09-22,30.4,22.5,26.2,1.5,94,52,17.9,4.71
2023-09-23,30.9,23.1,26.4,0.9,91,52,19.5,5.25
2023-09-24,31.2,23.5,26.1,0.7,88,46,19.6,4.83
2023-09-25,31.7,22.3,26.5,0.5,92,46,17.0,5.56
2023-09-26,31.7,22.4,26.7,0.5,90,46,17.1,5.72
2023-09-27,30.1,22.4,26.0,5.2,92,56,14.8,4.56
2023-09-28,31.0,23.2,26.5,1.2,91,55,17.5,4.85
2023-09-29,31.4,23.6,26.7,1.4,92,52,22.4,5.2
2023-09-30,31.2,22.4,26.3,4.1,92,51,20.4,5.11
2023-10-01,32.4,21.9,26.5,0.1,95,40,16.1,5.51
2023-10-02,32.8,22.4,26.6,0.2,94,37,21.9,5.83
2023-10-03,31.0,24.1,26.9,2.7,84,53,21.4,5.25
2023-10-04,29.7,24.4,26.8,7.9,85,60,25.3,4.92
2023-10-05,30.3,23.0,26.5,1.2,92,56,17.9,4.85
2023-10-06,30.9,23.1,26.6,2.2,95,52,21.0,5.47
2023-10-07,31.0,22.0,26.0,1.3,90,50,11.6,4.98
2023-10-08,30.2,22.0,26.0,0.5,96,53,12.6,4.93
2023-10-09,31.1,23.1,26.9,2.5,94,50,17.8,5.3
2023-10-10,32.3,22.7,26.9,2.3,93,44,18.4,5.78
2023-10-11,32.1,22.8,27.0,0.3,89,44,15.8,5.44
2023-10-12,31.9,23.4,26.9,0.6,92,50,19.8,4.49
2023-10-13,31.8,22.7,27.0,0.0,98,50,14.4,4.65
2023-10-14,32.5,23.5,27.5,1.8,94,50,16.3,5.0
2023-10-15,33.5,24.6,28.3,0.3,93,50,17.6,5.73
2023-10-16,32.4,24.9,27.9,3.0,90,56,18.0,5.28
2023-10-17,32.2,24.3,27.6,2.9,93,55,18.5,5.16
2023-10-18,31.0,24.3,27.4,3.3,88,56,17.4,4.87
2023-10-19,32.8,24.0,28.0,2.4,91,48,16.8,5.76
2023-10-20,28.9,23.6,25.7,8.9,96,68,14.8,3.36
2023-10-21,30.9,23.0,26.9,3.8,98,56,13.6,5.12
2023-10-22,31.5,23.8,27.2,2.4,94,52,17.8,5.28
2023-10-23,32.9,23.4,27.4,3.4,92,50,21.0,5.42
2023-10-24,28.6,23.7,25.5,28.6,96,72,18.9,2.28
2023-10-25,30.9,23.8,26.9,3.5,96,61,18.3,4.88
2023-10-26,31.2,23.6,27.0,2.1,95,56,16.7,5.08
2023-10-27,31.1,23.4,26.0,8.9,96,64,20.6,4.29
2023-10-28,30.9,23.0,26.6,0.6,96,63,14.2,4.7
2023-10-29,30.5,23.4,26.9,2.1,95,62,14.8,4.62
2023-10-30,28.6,23.7,25.4,20.7,95,72,16.9,2.81
2023-10-31,31.5,23.5,26.5,2.0,96,53,21.3,5.22
2023-11-01,27.8,22.8,24.7,51.7,95,78,15.6,2.55
2023-11-02,27.1,22.9,24.8,61.5,97,83,14.3,2.33
2023-11-03,28.5,23.0,25.5,11.3,96,69,22.0,2.71
2023-11-04,27.6,23.9,25.2,16.4,96,79,14.8,2.77
2023-11-05,26.9,23.5,24.6,28.1,96,82,14.3,1.98
2023-11-06,26.4,22.4,24.4,40.4,98,85,13.6,2.05
2023-11-07,29.1,22.7,25.7,1.6,97,70,16.3,4.61
2023-11-08,29.4,22.3,26.1,3.8,92,66,9.5,4.59
2023-11-09,28.1,23.8,25.8,2.2,94,79,13.4,3.6
2023-11-10,28.5,23.0,25.5,10.1,96,79,9.9,3.28
2023-11-11,28.4,23.8,25.7,10.1,95,77,13.8,3.71
2023-11-12,27.8,23.2,25.1,38.7,97,80,10.7,2.23
2023-11-13,29.3,23.7,26.1,5.7,96,75,13.8,4.04
2023-11-14,29.4,24.5,26.7,2.1,92,75,15.0,4.35
2023-11-15,28.1,23.8,25.4,25.6,95,78,17.1,3.25
2023-11-16,28.5,23.6,26.0,9.3,95,69,26.0,3.81
2023-11-17,27.4,23.8,25.4,20.7,95,79,17.2,2.66
2023-11-18,28.3,23.1,25.7,9.5,99,78,12.0,3.8
2023-11-19,28.7,24.2,26.1,7.0,92,78,15.1,3.52
2023-11-20,28.8,24.0,26.1,3.7,97,77,13.3,3.97
2023-11-21,28.3,24.0,25.8,6.0,96,81,15.5,3.34
2023-11-22,27.3,23.3,25.1,21.4,95,83,15.0,2.07
2023-11-23,27.5,24.1,25.6,7.7,96,83,9.4,2.95
2023-11-24,28.0,23.7,26.0,7.3,95,77,19.7,3.75
2023-11-25,28.0,24.1,25.9,6.7,93,79,14.4,2.5
2023-11-26,28.0,24.5,26.0,25.1,95,79,16.8,3.38
2023-11-27,29.0,23.8,26.0,1.8,95,75,10.4,3.37
2023-11-28,30.3,23.1,26.7,0.6,95,63,10.0,5.18
2023-11-29,30.4,23.4,26.8,3.3,98,68,15.6,4.82
2023-11-30,30.4,25.0,27.5,0.5,91,71,18.7,4.9
2023-12-01,31.2,25.7,28.1,0.3,95,64,19.2,5.26
2023-12-02,29.6,24.2,26.1,19.9,96,75,13.8,3.45
2023-12-03,29.5,23.9,26.0,10.1,96,76,11.8,3.38
2023-12-04,29.8,23.8,26.3,6.7,96,70,10.1,3.94
2023-12-05,30.1,23.9,26.5,6.7,97,67,9.8,4.35
2023-12-06,29.8,24.4,26.6,3.2,97,75,12.3,4.01
2023-12-07,29.5,24.5,26.6,12.9,97,75,9.0,3.76
2023-12-08,28.4,24.2,25.9,32.9,96,78,8.2,3.33
2023-12-09,29.0,23.0,26.1,3.1,97,77,10.6,3.6
2023-12-10,28.3,23.8,26.3,6.3,95,78,11.7,3.81
2023-12-11,29.8,24.3,27.0,2.7,93,71,8.2,4.48
2023-12-12,30.5,24.1,27.3,0.8,92,67,9.9,4.89
2023-12-13,30.6,24.9,27.5,1.1,92,70,10.6,4.83
2023-12-14,30.2,24.4,27.0,1.0,96,73,9.5,4.5
2023-12-15,29.4,24.5,26.8,3.8,95,76,10.8,3.85
2023-12-16,29.8,24.7,26.9,2.0,94,74,9.9,4.26
2023-12-17,30.1,25.0,27.2,1.8,93,71,12.1,4.64
2023-12-18,31.1,24.8,27.8,0.4,93,70,15.3,5.06
2023-12-19,31.5,25.5,28.3,0.0,90,64,15.7,5.53
2023-12-20,32.1,26.4,28.8,0.0,90,62,18.6,5.5
2023-12-21,31.3,27.0,28.7,1.0,88,69,21.6,5.08
2023-12-22,30.4,26.1,27.7,3.6,89,71,14.6,4.36
2023-12-23,31.3,24.9,27.6,3.6,94,67,14.9,4.67
2023-12-24,31.8,25.1,27.9,0.4,95,66,14.7,5.0
2023-12-25,30.7,25.2,27.8,1.3,95,70,17.1,4.55
2023-12-26,30.7,25.9,27.9,4.8,93,70,17.9,4.59
2023-12-27,31.0,26.4,28.5,1.7,86,61,20.0,5.21
2023-12-28,32.1,25.7,28.7,2.7,94,64,16.2,5.3
2023-12-29,32.5,26.0,28.7,1.7,92,64,15.9,5.22
2023-12-30,31.6,26.5,28.7,0.7,90,68,18.0,4.82
2023-12-31,32.5,26.8,29.1,0.2,92,63,15.9,5.09
2024-01-01,32.8,26.5,29.1,1.0,93,62,17.5,5.16
2024-01-02,33.2,26.0,29.2,0.4,88,57,16.0,5.46
2024-01-03,31.9,25.2,28.1,14.5,94,61,15.5,4.74
2024-01-04,31.9,24.8,27.9,3.9,95,61,15.1,4.3
2024-01-05,30.1,24.3,26.6,15.0,94,73,13.6,2.76
2024-01-06,30.2,24.5,26.8,13.9,95,72,15.8,3.13
2024-01-07,28.7,24.5,26.1,39.7,97,79,11.1,2.9
2024-01-08,29.7,24.2,26.9,2.3,98,73,14.0,4.34
2024-01-09,30.1,25.9,27.7,0.6,87,71,18.1,4.86
2024-01-10,30.1,25.8,27.3,6.6,91,67,18.1,4.33
2024-01-11,29.8,23.7,26.8,18.4,96,69,14.5,3.5
2024-01-12,30.9,24.1,26.8,5.5,96,69,18.0,4.25
2024-01-13,30.0,24.4,26.8,19.2,97,74,19.6,3.45
2024-01-14,31.5,26.3,28.1,0.2,93,68,17.0,3.74
2024-01-15,31.4,26.4,28.6,0.8,93,67,21.9,4.9
2024-01-16,31.6,24.9,28.1,0.0,93,63,21.4,5.12
2024-01-17,31.0,25.7,28.0,0.0,95,68,12.1,3.33
2024-01-18,32.6,26.1,28.8,0.3,94,58,20.5,4.61
2024-01-19,33.9,26.9,29.6,0.0,94,55,16.7,5.77
2024-01-20,31.0,24.8,27.7,21.7,97,73,20.9,3.56
2024-01-21,28.4,25.5,27.0,12.6,93,83,18.8,2.29
2024-01-22,30.6,25.7,27.8,0.5,93,69,18.5,3.81
2024-01-23,31.9,25.8,28.2,0.0,93,54,23.9,5.51
2024-01-24,31.3,25.8,28.0,0.5,95,57,10.6,4.46
2024-01-25,30.1,25.1,26.8,8.2,96,66,18.6,3.13
2024-01-26,30.8,25.6,27.6,2.0,94,66,10.1,4.79
2024-01-27,30.7,25.1,27.3,1.1,95,67,13.4,4.26
2024-01-28,30.4,24.7,27.4,5.4,94,70,13.1,4.25
2024-01-29,31.1,25.7,28.3,0.8,89,65,15.0,4.61
2024-01-30,31.7,26.0,28.3,1.0,89,64,13.1,4.36
2024-01-31,31.7,24.7,28.3,5.2,93,60,17.9,5.43
2024-02-01,31.4,24.1,27.6,1.2,95,63,13.7,4.79
2024-02-02,31.2,24.8,27.6,0.8,94,65,10.2,4.35
2024-02-03,31.3,25.3,28.1,0.4,94,64,11.6,4.62
2024-02-04,32.2,25.3,28.5,0.3,93,61,17.1,5.26
2024-02-05,33.3,25.2,29.0,0.0,90,56,17.2,5.69
2024-02-06,32.9,26.0,29.4,1.9,87,56,18.5,5.8
2024-02-07,33.7,26.4,29.8,1.8,86,52,17.4,6.11
2024-02-08,34.5,26.5,29.8,0.4,90,54,21.6,5.89
2024-02-09,33.8,26.8,29.7,1.2,88,59,20.7,5.62
2024-02-10,33.2,27.4,29.6,0.9,81,58,23.7,5.41
2024-02-11,31.9,26.2,28.7,4.3,87,62,16.9,4.82
2024-02-12,32.7,25.2,28.5,2.2,95,60,11.3,4.8
2024-02-13,32.9,25.4,28.7,7.6,94,57,14.2,5.3
2024-02-14,33.3,26.4,29.4,1.7,87,56,19.4,5.64
2024-02-15,33.8,26.5,29.5,1.7,84,54,18.8,5.82
2024-02-16,33.9,26.4,29.8,1.2,85,54,20.5,6.23
2024-02-17,34.6,27.0,30.1,1.7,87,52,18.1,5.97
2024-02-18,34.6,26.9,30.2,2.1,90,56,20.1,5.9
2024-02-19,34.5,26.5,30.0,1.0,94,54,16.0,5.29
2024-02-20,33.2,25.4,28.6,6.0,96,59,11.4,4.17
2024-02-21,35.1,26.2,30.0,0.8,91,50,18.4,6.14
2024-02-22,34.6,26.7,29.9,0.8,88,48,27.6,6.52
2024-02-23,34.1,27.7,30.2,0.6,82,48,24.0,6.63
2024-02-24,31.7,25.8,27.8,9.3,95,57,20.9,3.09
2024-02-25,34.0,24.7,28.9,1.1,96,54,14.5,4.77
2024-02-26,34.0,26.7,29.7,3.3,91,49,17.3,4.92
2024-02-27,34.1,27.0,29.8,1.0,84,48,16.9,5.35
2024-02-28,34.6,25.3,29.0,3.3,95,48,16.0,4.81
2024-02-29,32.8,26.0,28.6,5.3,90,57,13.8,4.63
2024-03-01,32.6,25.2,28.7,9.1,95,60,14.4,4.84
2024-03-02,33.0,24.7,28.4,2.6,94,57,10.2,4.37
2024-03-03,34.5,25.8,29.5,0.3,95,48,12.3,5.66
2024-03-04,33.6,26.8,29.8,0.7,90,55,12.4,4.36
2024-03-05,32.4,24.1,28.6,9.8,95,58,20.7,4.59
2024-03-06,33.3,26.4,28.9,1.2,89,55,10.8,5.02
2024-03-07,33.4,25.1,28.7,1.7,95,49,12.5,5.19
2024-03-08,34.4,25.8,29.5,1.4,95,49,17.8,5.56
2024-03-09,34.8,25.0,29.6,1.2,91,49,15.9,5.53
2024-03-10,35.5,26.3,30.3,0.7,90,43,17.6,5.94
2024-03-11,34.9,26.2,30.4,1.1,85,43,20.3,6.54
2024-03-12,34.8,26.7,30.4,1.0,78,45,14.3,5.71
2024-03-13,35.1,26.6,29.8,4.8,86,49,12.4,5.05
2024-03-14,32.4,26.2,29.4,0.7,81,60,15.5,5.09
2024-03-15,34.5,26.2,29.5,0.9,87,50,14.6,5.36
2024-03-16,34.4,25.4,29.0,1.6,89,48,18.4,5.47
2024-03-17,31.2,25.4,27.9,7.5,91,62,20.0,4.17
2024-03-18,30.3,24.9,27.4,15.8,95,69,20.2,3.9
2024-03-19,30.5,25.0,27.3,15.3,94,68,15.5,3.71
2024-03-20,30.8,24.6,27.4,10.2,94,64,14.3,4.09
2024-03-21,29.9,24.9,26.8,12.2,94,72,13.7,3.84
2024-03-22,29.9,25.2,27.5,8.9,93,73,21.4,3.98
2024-03-23,28.2,25.0,26.2,13.0,94,78,21.5,3.03
2024-03-24,29.1,24.4,26.7,5.4,94,74,20.2,4.11
2024-03-25,30.5,25.6,27.8,0.7,89,68,18.9,4.97
2024-03-26,31.4,26.3,28.4,0.4,89,64,17.7,5.14
2024-03-27,31.6,26.3,28.3,1.2,89,67,16.4,4.87
2024-03-28,31.4,25.1,28.2,1.7,93,65,17.3,4.87
2024-03-29,31.2,25.0,27.7,2.1,94,68,13.2,4.06
2024-03-30,29.8,25.0,27.2,6.0,95,75,10.9,3.96
2024-03-31,29.5,24.1,26.6,8.4,94,76,13.6,3.54
2024-04-01,30.2,25.4,27.5,2.2,90,73,16.0,4.42
2024-04-02,29.6,24.6,26.6,16.5,94,70,20.3,3.73
2024-04-03,27.0,24.8,25.6,21.2,94,85,16.0,1.62
2024-04-04,26.9,24.1,25.2,30.5,96,83,16.3,1.79
2024-04-05,28.9,24.5,26.4,8.7,95,77,16.5,3.12
2024-04-06,27.2,24.4,25.9,24.8,95,83,15.6,2.18
2024-04-07,28.3,24.9,26.2,25.3,95,80,15.6,2.25
2024-04-08,27.9,25.1,26.3,2.4,91,76,21.1,3.15
2024-04-09,28.9,25.3,26.6,5.2,93,79,15.5,3.12
2024-04-10,30.0,25.1,27.3,0.7,95,74,16.0,4.39
2024-04-11,30.0,25.6,27.6,7.7,94,77,13.9,3.39
2024-04-12,29.1,25.9,26.8,12.6,94,78,17.8,3.18
2024-04-13,28.1,24.6,25.8,29.7,95,82,17.7,2.63
2024-04-14,28.7,24.3,25.8,25.6,95,68,24.1,3.14
2024-04-15,27.6,24.0,25.2,7.5,92,70,19.5,2.3
2024-04-16,26.7,24.4,25.2,15.5,93,78,19.4,2.36
2024-04-17,26.2,24.0,24.9,21.0,94,86,22.1,1.66
2024-04-18,28.0,24.2,25.8,15.1,93,77,23.4,3.33
2024-04-19,26.9,24.2,25.2,33.2,95,85,20.6,1.81
2024-04-20,28.2,24.3,25.6,20.4,95,78,16.8,2.73
2024-04-21,26.5,24.3,25.3,44.3,95,86,15.5,1.51
2024-04-22,27.1,24.5,25.8,9.2,94,82,21.7,2.47
2024-04-23,25.9,24.4,25.1,33.8,95,89,17.8,1.25
2024-04-24,28.3,24.0,25.7,25.4,97,79,19.3,2.48
2024-04-25,27.8,24.3,25.3,23.9,96,79,17.6,1.96
2024-04-26,25.4,24.2,24.8,36.6,95,85,20.0,1.09
2024-04-27,29.6,24.2,26.4,0.3,93,66,21.2,4.18
2024-04-28,29.7,25.0,27.1,0.0,87,59,21.4,4.78
2024-04-29,30.0,24.8,27.0,0.0,85,59,23.3,5.25
2024-04-30,30.5,24.6,27.1,0.0,86,57,21.9,5.13
2024-05-01,31.1,25.6,27.7,0.0,86,59,20.9,5.09
2024-05-02,31.5,25.7,28.2,0.0,86,59,21.7,5.15
2024-05-03,30.7,26.1,27.6,0.2,81,63,31.0,4.66
2024-05-04,26.9,24.4,25.3,1.6,84,72,39.0,3.7
2024-05-05,25.3,23.4,24.3,72.9,94,85,24.0,1.92
2024-05-06,27.6,23.7,25.3,25.4,96,80,20.9,2.71
2024-05-07,27.3,24.6,25.6,8.2,92,83,21.2,2.6
2024-05-08,27.3,23.7,25.7,6.5,94,78,19.4,2.8
2024-05-09,28.5,24.2,26.2,5.3,93,73,24.5,4.11
2024-05-10,28.6,24.6,26.4,1.5,90,71,21.0,3.84
2024-05-11,29.1,24.3,26.5,0.6,91,70,15.3,4.47
2024-05-12,28.9,24.3,26.3,0.8,93,70,16.9,4.05
2024-05-13,29.8,24.8,26.9,0.3,93,63,18.7,4.45
2024-05-14,30.0,25.2,27.0,0.7,91,60,20.3,4.73
2024-05-15,29.9,24.7,26.9,0.5,91,62,19.9,4.63
2024-05-16,29.8,25.2,26.9,0.2,89,58,20.4,4.66
2024-05-17,29.9,24.0,26.6,0.0,92,58,17.9,4.52
2024-05-18,30.7,25.2,27.3,0.2,92,61,23.0,4.78
2024-05-19,30.7,25.4,27.6,0.1,90,58,20.5,5.01
2024-05-20,30.5,25.0,27.3,0.1,86,54,25.7,5.18
2024-05-21,29.0,25.6,26.7,0.4,81,59,24.3,3.82
2024-05-22,26.4,23.1,24.5,40.1,93,78,22.1,1.91
2024-05-23,27.9,24.2,25.7,5.6,94,73,20.9,3.1
2024-05-24,29.2,24.2,26.3,0.1,89,62,19.4,4.64
2024-05-25,28.8,24.9,26.2,1.4,88,64,20.8,4.38
2024-05-26,28.9,24.6,26.2,0.2,88,60,20.3,4.53
2024-05-27,28.9,24.5,26.3,0.8,88,61,21.9,4.56
2024-05-28,28.6,24.8,26.2,0.5,85,54,23.9,4.98
2024-05-29,28.8,22.8,25.6,0.0,82,52,21.3,5.03
2024-05-30,28.8,23.3,25.8,0.0,87,55,21.1,4.68
2024-05-31,29.1,24.5,26.2,1.2,88,65,18.3,4.2
2024-06-01,29.1,24.3,26.2,1.2,92,69,19.7,3.88
2024-06-02,29.3,23.5,26.0,0.9,95,67,16.0,4.04
2024-06-03,29.3,23.9,26.2,0.7,94,66,15.7,4.01
2024-06-04,29.4,24.2,26.3,0.3,93,65,15.2,4.08
2024-06-05,28.9,23.1,26.0,0.7,95,69,15.0,3.92
2024-06-06,29.3,23.5,25.9,1.5,91,64,14.9,4.0
2024-06-07,29.5,22.2,25.7,0.0,94,60,16.2,4.34
2024-06-08,28.8,22.9,26.0,1.1,92,63,18.6,4.29
2024-06-09,28.8,24.8,26.5,4.0,85,59,25.8,4.74
2024-06-10,29.6,24.6,26.7,0.3,86,50,27.5,5.41
2024-06-11,29.0,23.9,26.3,0.0,76,45,23.8,5.7
2024-06-12,29.5,23.1,25.9,0.0,86,40,22.8,5.5
2024-06-13,29.2,22.8,25.6,0.0,86,45,23.9,5.16
2024-06-14,29.0,23.7,25.7,0.0,83,40,20.7,5.19
2024-06-15,29.4,22.5,25.6,0.0,82,39,21.2,5.34
2024-06-16,29.7,23.1,25.9,0.0,92,49,26.9,4.93
2024-06-17,30.1,23.4,26.3,0.0,87,38,24.3,5.46
2024-06-18,28.5,23.3,26.1,2.4,94,58,21.9,3.26
2024-06-19,25.3,22.5,23.9,21.8,96,86,19.8,1.6
2024-06-20,26.7,22.7,24.7,8.7,95,76,21.9,3.13
2024-06-21,27.2,23.3,25.1,2.5,87,65,26.8,4.06
2024-06-22,27.7,23.2,25.0,1.1,85,59,23.7,4.25
2024-06-23,26.8,23.4,25.0,1.6,89,69,23.1,3.93
2024-06-24,27.7,22.8,25.0,0.6,89,58,27.4,4.22
2024-06-25,26.4,23.1,24.4,6.3,87,68,22.7,3.36
2024-06-26,27.4,23.3,24.6,1.0,90,62,23.6,3.11
2024-06-27,27.7,23.3,25.2,0.9,88,64,23.2,4.22
2024-06-28,27.5,23.2,25.3,1.5,86,67,25.3,4.24
2024-06-29,26.0,22.3,24.3,3.0,91,73,24.5,3.28
2024-06-30,26.8,22.9,24.8,0.9,88,72,18.7,3.85
2024-07-01,28.1,23.1,25.4,0.5,87,61,21.2,4.49
2024-07-02,27.8,24.2,25.6,0.3,83,65,20.8,4.27
2024-07-03,28.0,23.5,25.5,0.9,84,59,19.9,4.35
2024-07-04,28.1,22.8,25.2,0.3,87,61,19.8,4.29
2024-07-05,28.3,21.5,24.7,0.8,93,63,15.0,3.7
2024-07-06,28.2,21.9,25.2,0.6,93,61,19.2,4.12
2024-07-07,27.4,22.5,24.6,1.0,92,66,20.6,3.81
2024-07-08,28.8,22.5,25.0,0.0,91,55,19.4,4.54
2024-07-09,28.9,22.6,25.2,0.5,91,59,20.7,4.08
2024-07-10,27.9,22.7,24.9,0.6,94,63,22.1,3.99
2024-07-11,28.6,23.4,25.4,0.6,86,54,22.7,4.65
2024-07-12,25.2,22.6,23.6,19.3,94,75,19.7,1.87
2024-07-13,27.7,22.0,24.6,4.5,94,59,20.3,4.07
2024-07-14,27.6,22.1,24.6,0.1,92,64,19.7,3.87
2024-07-15,28.0,23.9,25.6,0.5,82,61,22.5,4.39
2024-07-16,27.7,22.6,24.7,0.7,92,63,21.7,4.13
2024-07-17,27.8,22.1,24.6,0.5,88,61,19.3,4.12
2024-07-18,27.2,22.0,24.4,0.9,92,68,20.1,3.62
2024-07-19,27.7,22.7,24.6,0.8,87,60,20.1,4.05
2024-07-20,28.5,21.2,24.8,0.7,95,58,18.2,4.09
2024-07-21,27.6,21.8,24.6,0.8,94,64,22.0,3.9
2024-07-22,28.7,21.1,24.8,0.1,85,45,17.7,4.96
2024-07-23,28.4,23.1,25.1,1.2,86,61,17.8,4.15
2024-07-24,28.5,23.2,25.3,0.7,89,58,22.2,4.32
2024-07-25,29.0,21.3,24.9,0.4,94,54,17.3,4.49
2024-07-26,29.2,21.1,24.9,0.0,93,52,17.3,4.48
2024-07-27,28.4,21.0,24.5,0.5,94,54,20.9,4.49
2024-07-28,29.0,21.0,24.6,0.5,90,54,17.6,4.47
2024-07-29,29.4,20.9,24.8,0.3,93,57,17.4,4.07
2024-07-30,29.8,21.6,25.1,0.0,96,54,21.7,4.51
2024-07-31,29.0,21.3,25.0,0.2,93,48,18.2,4.92
2024-08-01,28.4,23.8,25.3,0.3,77,55,26.3,4.55
2024-08-02,28.2,22.8,25.1,0.7,85,56,24.5,4.59
2024-08-03,27.9,22.7,24.9,1.6,84,59,24.4,4.52
2024-08-04,28.9,22.3,24.8,0.5,86,50,20.4,4.62
2024-08-05,28.9,20.3,24.3,0.7,92,48,17.9,4.51
2024-08-06,29.5,21.1,24.7,0.7,92,52,16.8,4.31
2024-08-07,28.1,23.4,25.7,1.5,84,62,25.0,4.34
2024-08-08,29.2,22.7,25.5,1.1,87,51,19.9,5.03
2024-08-09,29.1,20.7,24.6,0.9,93,51,15.9,4.49
2024-08-10,28.5,21.2,24.6,1.3,92,62,15.9,3.96
2024-08-11,27.9,22.1,24.4,1.9,90,64,17.1,3.52
